path	tag_sha256	head_sha256	equal
release-baselines/public-api-0.3.3/swallowtail-adapter-anthropic.txt	efec612a32b5e0277bd5dce363a0637b18aef300190f3fda1401a8c99e8c3f6f	efec612a32b5e0277bd5dce363a0637b18aef300190f3fda1401a8c99e8c3f6f	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-antigravity.txt	4efef12e5c4cc80ed6267bf9ccd68bad2b612b94b745f9e1cd37d8b4cafd1c21	4efef12e5c4cc80ed6267bf9ccd68bad2b612b94b745f9e1cd37d8b4cafd1c21	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-bedrock.txt	784c6cb964eacadc978d61d004be73ac6c33d450000f49ef4557feb07e698a5b	784c6cb964eacadc978d61d004be73ac6c33d450000f49ef4557feb07e698a5b	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-claude-agent.txt	dbcf314eef5501d242e382fb1e311d5c5e0ce01d659ebacaf6a737f0cacc252f	dbcf314eef5501d242e382fb1e311d5c5e0ce01d659ebacaf6a737f0cacc252f	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-cline.txt	4f5fcde9ddf7dd6d8f1ec0affd45743403211479591cb1d1cee75b09e3caded3	4f5fcde9ddf7dd6d8f1ec0affd45743403211479591cb1d1cee75b09e3caded3	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-codex.txt	77c0951e93c63cf596e6d6f24f4eb5b4cf0386810db696f5251505c62c03bc9f	77c0951e93c63cf596e6d6f24f4eb5b4cf0386810db696f5251505c62c03bc9f	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-command-code.txt	6a3a429283ad33511ca9e1d4a059e2f345324cf1c9362382d6c33ff43528c9f8	6a3a429283ad33511ca9e1d4a059e2f345324cf1c9362382d6c33ff43528c9f8	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-copilot-cli.txt	95967bd70c4af49ff38b5a7c76ea4817f79b4cc01cba0cd049db7ae50f2d010c	95967bd70c4af49ff38b5a7c76ea4817f79b4cc01cba0cd049db7ae50f2d010c	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-cursor.txt	6ac0612e0b1d4f80b82cbc7734b0756aa955ab4b7055d134d5503109e776d665	6ac0612e0b1d4f80b82cbc7734b0756aa955ab4b7055d134d5503109e776d665	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-deepagents.txt	b7a86bb2f718c378309269a70e28907a5528c86f5f2c16dd2586eaeb208b95d3	b7a86bb2f718c378309269a70e28907a5528c86f5f2c16dd2586eaeb208b95d3	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-deepseek-harness.txt	807a9ac2092e7c6d35f2fa562ff8c74e0f3d2b6b9caf22ab91665c89537b4f19	807a9ac2092e7c6d35f2fa562ff8c74e0f3d2b6b9caf22ab91665c89537b4f19	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-deepseek.txt	99304d86e749b5795922e674694c10824445af90bc541789e47d0666a927ce47	99304d86e749b5795922e674694c10824445af90bc541789e47d0666a927ce47	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-gemini.txt	64eba79694d0ca6b8f0a8b0b21201cac2cecc7111946eb1c9739e63276a63c2e	64eba79694d0ca6b8f0a8b0b21201cac2cecc7111946eb1c9739e63276a63c2e	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-goose.txt	10908210cc7cbac964d394d35a6705580ee3af88c0db9c8a79955c170b26c0d1	10908210cc7cbac964d394d35a6705580ee3af88c0db9c8a79955c170b26c0d1	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-grok.txt	ea4bfbf4b1b1852915c128c8ff00cfa0286f2ab9a8744941e0402e381d6e50dd	ea4bfbf4b1b1852915c128c8ff00cfa0286f2ab9a8744941e0402e381d6e50dd	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-kimi-platform.txt	58840abb9c2f826f43b90b795ccc2d71384580f93a053dd9778e86c2c22e75a4	58840abb9c2f826f43b90b795ccc2d71384580f93a053dd9778e86c2c22e75a4	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-kimi.txt	bbcee99e1e162c82093e858c2211e08ce0eb1132518a871f24e26f51db67d167	bbcee99e1e162c82093e858c2211e08ce0eb1132518a871f24e26f51db67d167	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-kiro.txt	d2a164b4efe0337a1c7b53859712cb4f320d29741be16e9c9927e02388104b0e	d2a164b4efe0337a1c7b53859712cb4f320d29741be16e9c9927e02388104b0e	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-llama-cpp.txt	92098782d021e052e772de9d31f56eb99edd0a2ec813c9d2f3e46963974e4df2	92098782d021e052e772de9d31f56eb99edd0a2ec813c9d2f3e46963974e4df2	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-mistral-vibe.txt	d718c77757dc12979ca334e68f09662eae03d80a1f7bc0231e9bd717b33a8fa0	d718c77757dc12979ca334e68f09662eae03d80a1f7bc0231e9bd717b33a8fa0	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-muse.txt	37b4a98e1a29cc891bbd9fed9656bb181e9a68a324af90bd85c84445a19da2a6	37b4a98e1a29cc891bbd9fed9656bb181e9a68a324af90bd85c84445a19da2a6	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-oh-my-pi.txt	04d6136c6f80879e43a9d67bd30cded8b5a0a38eac1ac538aadc71333d41c073	04d6136c6f80879e43a9d67bd30cded8b5a0a38eac1ac538aadc71333d41c073	yes
